,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags,date
41,sur_mann,"🖇 Fri-rummets tankespind -ofte i forargelsens tegn 🇩🇰 #ærlig #debat om alt, men nok mest #dkpol. Smiler dagligt. -Også til folk jeg møder på gaden😁","Hovedstaden, Danmark",250,189,5341,1,"En historie fra det virkelige liv!
#dkpol #covid19dk #coronavirus https://t.co/wBjwLhodIw","['dkpol', 'covid19dk', 'coronavirus']",2021-08-13 07:10:40
42,dkpolparrot,Jeg tweeter hemmeligheder der modtages som PM anonymt og automatisk🤖. Derudover retweeter jeg alt hvad MF'ere skriver offentligt.Kontakt: dkpolparrot@gmail.com,Danmark,196,2602,323026,7,"Fra lørdag er det slut med mundbind i kollektiv transport. Kæmpe tak til transportører, medarbejdere og borgere, der gennem hele coronakrisen har holdt ud i nu mere end et år. I har været med til at få os igennem coronakrisen
#dkpol #covid19dk #dktrp
https://t.co/0Ts5ZfURlM",[],2021-08-13 06:59:03
43,BennyEngelbrech,Transportminister. Profil fører jeg ikke som minister. Henvendelse til mig rettes til trm@trm.dk pressevagt: 33110014 Tweeter mest om #dkpol #dktrp #covid19dk,Danmark,3646,20852,28116,7,"Fra lørdag er det slut med mundbind i kollektiv transport. Kæmpe tak til transportører, medarbejdere og borgere, der gennem hele coronakrisen har holdt ud i nu mere end et år. I har været med til at få os igennem coronakrisen
#dkpol #covid19dk #dktrp
https://t.co/0Ts5ZfURlM","['dkpol', 'covid19dk', 'dktrp']",2021-08-13 06:58:13
44,dkdoxtv,dkdox .tv leverer uafhængig journalistik og dokumentar programmer med udgangspunkt i aktuelle sager fra såvel Danmark som internationalt.,,0,126,94,0,"Pressede betjente slår hårdest
Mød politiet med kærlighed og åbne arme

#dkpol #covid19dk

https://t.co/nfJfoN2K3F","['dkpol', 'covid19dk']",2021-08-12 16:47:38
45,TelleDk,"Lonesome french lost in Denmark, ni de droite ni de droite, #zerocovid",,253,69,2196,1,"COVID-19 SMITTER SÆRLIG MEGET VED SANG INDENDØRS #BeskytBørneneModCovid19 #SikreSkoler #CovidErLuftbåren https://t.co/9nMXjr2UKd #dkpol #COVID19 

https://t.co/btRfcijjRu

https://t.co/JA5RihHw0F https://t.co/pDzFtsxaCw","['BeskytBørneneModCovid19', 'SikreSkoler', 'CovidErLuftbåren']",2021-08-12 14:45:27
46,BbrBruun,pens. lærer og tidl. Hovedstyrelsesmedlem i Danmarks Lærerforening,Roskilde,146,219,4325,1,Og selvfølgelig er Cepos med på den vogn. Her bestyrelsesmedlem Christian Bjørnskov. Skammeligt! @martincepos #dkpol #covid19dk https://t.co/e5VPkxKCvC,['dkpol'],2021-08-12 14:43:30
47,me_marco,Me and room service are living a life of sin.,Aarhus,1620,710,65449,1,Og selvfølgelig er Cepos med på den vogn. Her bestyrelsesmedlem Christian Bjørnskov. Skammeligt! @martincepos #dkpol #covid19dk https://t.co/e5VPkxKCvC,"['dkpol', 'covid19dk']",2021-08-12 13:59:18
48,me_marco,Me and room service are living a life of sin.,Aarhus,1620,710,65449,0,"Dybt uansvarligt og nærmest kriminel timing, situationen i Florida og Texas taget i betragtning, hvordan kan denne mand dog være en amerikansk senator? #dkpol #COVID19dk https://t.co/034DR0CMzK","['dkpol', 'COVID19dk']",2021-08-12 13:57:09
49,SikreSkoler,"Foreningen arbejder for et bedre indreklima og øget sikkerhed i de danske skoler og institutioner for både elever, lærere og pædagoger  især nu under pandemien.","Copenhagen, Denmark",76,68,107,1,"COVID-19 SMITTER SÆRLIG MEGET VED SANG INDENDØRS #BeskytBørneneModCovid19 #SikreSkoler #CovidErLuftbåren https://t.co/9nMXjr2UKd #dkpol #COVID19 

https://t.co/btRfcijjRu

https://t.co/JA5RihHw0F https://t.co/pDzFtsxaCw","['BeskytBørneneModCovid19', 'SikreSkoler', 'CovidErLuftbåren', 'dkpol', 'COVID19']",2021-08-12 13:21:52
50,Corfitz_Ulfeldt,Dagligt overgået i landsforræderi af politikerne i #dkpol,,235,85,686,0,"@hejlisbeth @DKsundhed Det var da godt nok pudsigt, når befolkningen bliver tvunget til at bruge den... #dkpol #Covid19dk","['dkpol', 'Covid19dk']",2021-08-12 11:55:08
51,ClaesTheilgaard,Ansvarshavende chefredaktør på @indblik. +45 71 11 94 14 eller claes@indblik.dk.,"København, Hovedstaden",412,1404,1175,1,"Presset på regeringen stiger, viser en rundspørge som Indblik har foretaget. Se her, hvilke partier, der er med på at sløjfe coronarestriktionerne fuldstændigt.

https://t.co/VlLH4TqAhs #dkpol #covid19dk #dkmedier",[],2021-08-12 08:39:26
52,indblik,"På https://t.co/GY8KEFbA8i stiller vi de spørgsmål, som andre glemmer at stille.",Copenhagen,1,817,310,1,"Presset på regeringen stiger, viser en rundspørge som Indblik har foretaget. Se her, hvilke partier, der er med på at sløjfe coronarestriktionerne fuldstændigt.

https://t.co/VlLH4TqAhs #dkpol #covid19dk #dkmedier","['dkpol', 'covid19dk', 'dkmedier']",2021-08-12 08:39:03
53,me_marco,Me and room service are living a life of sin.,Aarhus,1620,710,65449,0,@TjekDet Måske ikke lige den mest troværdige person denne Thomas Teglgård. #dkpol #covid19dk https://t.co/PsVrjKxdGW,"['dkpol', 'covid19dk']",2021-08-12 06:15:55
54,dkdoxtv,dkdox .tv leverer uafhængig journalistik og dokumentar programmer med udgangspunkt i aktuelle sager fra såvel Danmark som internationalt.,,0,126,94,0,"Anastasia Loupis taler på Råshuspladsen 
Vaccinationsforsøg uden informeret samtykke

#sundhedforalle #dkpol #covid19dk
https://t.co/nFAVKkTEWj","['sundhedforalle', 'dkpol', 'covid19dk']",2021-08-11 19:14:05
55,ThomasHeie,Fængselsbetjent - FREM'er - Fotograf - FDFer,"København, Danmark",111,269,21567,0,Ja så mangler vi bare at fjerne mundbind i den offentlige transport. Så er vi ved at være der #dkpol #COVID19dk,"['dkpol', 'COVID19dk']",2021-08-11 19:13:41
56,carven1302,Hvem vil ha' en borgerlig stemme.,Aarhus,177,20,686,0,@jyllandsposten Tsk tsk. Der er ingen der giver en døjt for restriktioner. Befolkningen er videre. Regeringen skal finde tilbage til virkeligheden. #dkpol #COVID19dk,"['dkpol', 'COVID19dk']",2021-08-11 19:13:16
57,UffeMerrild,"Liberal blogger, tilhænger af den østrigske skole, den private ejendomsret og det frie marked. Følg med på min blog hvis du vil have liberal inspiration!",,105,766,3543,3,"Hvis det stod til Liberal Alliances partileder Alex Vanopslagh, ville alle coronarestriktioner være væk i morgen. Det fortæller han i et interview med Indblik.

https://t.co/Z8TrMILLjv #dkpol #covid19dk #dkmedier",[],2021-08-11 18:26:14
58,CitizenWHY1,"UN Sustainable Development is NEW WORLD ORDER!!!!
#STOPNWO #STOPGOVHOAX #STOPPOLITIC #DKPOL #STOPCOVID19HOAX",EDEN,301,222,6455,6,"Stærk udmelding fra @AlexVanopslagh! 

https://t.co/pkbvRrGNoT #dkpol #covid19dk #dkmedier","['dkpol', 'covid19dk', 'dkmedier']",2021-08-11 16:23:47
59,transceiverfreq,"xi=aixi'-(d+ai0+ai1)xi+rxi(fi-Φ ) | Freelance Research | Infosec | Professional 10th woman | Websnedker | 微博：zzz大梦想家 ☆ [Videnskab, klima & ugens kortfilm]","Frederiksberg, Denmark",339,1089,44893,0,"Pandemien er ikke overstået - #Delta er her stadig, så husk det. Situationen er ikke ligesom sidste år. Selvom du er vaccineret, så skal du stadig tænke dig om. Et stik er ikke nok. Du skal ha to.. og selvom du har fået dem, så tænk dig om. #dkpol #COVID19 https://t.co/a1aHjMsWbj","['Delta', 'dkpol', 'COVID19']",2021-08-11 12:33:10
60,StineLacoul,"Kvinde født i den Frie Verden.
Kæmpe modstander af #Transhumanism og #CriticalRaceTheory
Malo periculosam, libertatem quam quietam servitutem",Danmark,583,248,6911,6,"Stærk udmelding fra @AlexVanopslagh! 

https://t.co/pkbvRrGNoT #dkpol #covid19dk #dkmedier","['dkpol', 'covid19dk', 'dkmedier']",2021-08-11 08:16:54
61,LiberalAlliance,Vi skal videre.,Pressetelefon: 61 62 49 49,4102,39533,7397,3,"Hvis det stod til Liberal Alliances partileder Alex Vanopslagh, ville alle coronarestriktioner være væk i morgen. Det fortæller han i et interview med Indblik.

https://t.co/Z8TrMILLjv #dkpol #covid19dk #dkmedier",[],2021-08-11 08:06:06
62,hvadvilman,,Danmark,155,456,31298,6,"Stærk udmelding fra @AlexVanopslagh! 

https://t.co/pkbvRrGNoT #dkpol #covid19dk #dkmedier","['dkpol', 'covid19dk', 'dkmedier']",2021-08-11 07:59:33
63,CommonSenseASAP,"CivilDisobedience is a sacred duty when the state becomes BS. Ghandi
The future WILL be decentralized. Orwell
Former lawyer. Now investments only.",#eUSSR-vassalstate denmark,4978,9369,48495,6,"Stærk udmelding fra @AlexVanopslagh! 

https://t.co/pkbvRrGNoT #dkpol #covid19dk #dkmedier","['dkpol', 'covid19dk', 'dkmedier']",2021-08-11 07:22:23
64,ClaesTheilgaard,Ansvarshavende chefredaktør på @indblik. +45 71 11 94 14 eller claes@indblik.dk.,"København, Hovedstaden",412,1404,1175,6,"Stærk udmelding fra @AlexVanopslagh! 

https://t.co/pkbvRrGNoT #dkpol #covid19dk #dkmedier","['dkpol', 'covid19dk', 'dkmedier']",2021-08-11 07:19:23
65,indblik,"På https://t.co/GY8KEFbA8i stiller vi de spørgsmål, som andre glemmer at stille.",Copenhagen,1,817,310,3,"Hvis det stod til Liberal Alliances partileder Alex Vanopslagh, ville alle coronarestriktioner være væk i morgen. Det fortæller han i et interview med Indblik.

https://t.co/Z8TrMILLjv #dkpol #covid19dk #dkmedier","['dkpol', 'covid19dk', 'dkmedier']",2021-08-11 07:18:28
