,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags,date
14,MaguaSif,AaB - anno 1885. Forest. Fallout. Space: 1999. Star Trek. Carlsberg 47. Etnisk Vendelbo. Rosinante. Katte. Ytringsfrihedsfanatiker🇩🇰❤🇮🇱 #ReformérDemokratiet,USS Enterprise,673,578,49776,8,"Hvad med denne overskrift, @DRNyheder?

#dkpol #Covid19dk https://t.co/p7xrYzM2ce","['dkpol', 'Covid19dk']",2021-08-22 07:09:20
15,mrultiva,"læge, intensiv, landmand, madmand",,541,120,2956,0,@KlausJe11625098 Handler det her om at du ikke anerkender Covid19 som en sygdom folk bliver alvorligt syge af?,[],2021-08-22 07:04:33
16,news_by_gatfil,,Italia,901,29,4112,0,"📰 Ultime news - Parole chiave

Covid19 #Covid19
Afghanistan #Afghanistan
COVID19 #COVID19
Kabul #Kabul
Taliban #Taliban
2021 #2021
Cases #Cases
Over #Over
Son #Son
På #På

#NewsByGatfil https://t.co/BHj3HHnyCH","['Covid19', 'Afghanistan', 'COVID19', 'Kabul', 'Taliban', 'Cases', 'Over', 'Son', 'På', 'NewsByGatfil']",2021-08-22 07:00:28
17,mrultiva,"læge, intensiv, landmand, madmand",,541,120,2956,0,@StenderupMaria @MrCuriousMind_ @MSuppli @stinuslindgreen Klinisk forsøg? Det er en artikel med observationen at dem der er syge og indlagt på Covid19-afsnit er vaccinerede primært. Der er ingen data at skævvride,[],2021-08-22 06:57:15
18,jrt64,"Værløse, Team IThyme",Copenhagen,321,138,2498,0,"Christian Weyse framer det perfekt hvorfor nedlukningen ikke har virket og aldrig vil virke: ""Man er jo nødt til at gøre noget""#COVID19dk",['COVID19dk'],2021-08-22 06:51:07
19,mrultiva,"læge, intensiv, landmand, madmand",,541,120,2956,0,@MrCuriousMind_ @MSuppli @StenderupMaria @stinuslindgreen I forhold til indlagte på Covid19 - Nej,[],2021-08-22 06:41:45
20,AnMeVase,"My values are health, honesty, politics, mathematics, logic, philosophy, western culture, spirituel world,  life!",,152,1010,27167,4,"Elsker at man pointerer at den er taget ud af dk's program! Det betyder dog ikke at ingen får den i dk. Tværtimod!

I er SÅ afskyelige i jeres forfejlede retorik  @tv2nyhederne det er simpelthen så vildt så manipulerende i er!
I burde lukkes for misbrug af magt!
#dkpol #covid19dk https://t.co/unXcg3j5Mn",[],2021-08-22 06:33:09
21,BrittJadesoe,Skab ro i det rodede og røre i det regelsatte  lærer/fysik/kemi/matematik/tysk/IT,Nykøbing F.,390,302,10788,0,"@DK71 @Solhverv65 @Kamillasloew Med de varianter Covid19 har det med at lave, lyder det som en højrisiko-strategi at lade det blive en børnesygdom. Før vi ved mere om risikoen for mutationer bør vi vaccinere os ud af det.",[],2021-08-22 06:28:48
22,sihos,#liberty #nogoverment #freemarkets #crypto #soundmoney #gold #silver  Sometimes you need to read between the lines.,Nation of Covid morrons (DK),207,132,3750,0,"Værsgo jabsters, som tæller blandt andet @Statsmin (#MetteMao) @regeringDK @folketinget @SSTbrostrom @SSTSundhed @LMSTdk @Heunicke 

Hvor hundene fra @TjekDet - Tjek det her fucking hvalpe 👇
#dkmedier 🖕jer, møghunde også. 

#dkpol #sundpol #COVID19dk https://t.co/wmBQHwFv2L","['MetteMao', 'dkmedier', 'dkpol', 'sundpol', 'COVID19dk']",2021-08-22 06:21:43
23,nbm_1981,IT Automation Consultant (MCAAA/MCSA/MCP). Likes logic. Father of 3. Against covid restrictions since June 2020. Private profile.,"København, Danmark",613,620,12488,0,"Hvad er status i Danmark start 2022?
#dkpol #coronadk #covid19dk","['dkpol', 'coronadk', 'covid19dk']",2021-08-22 06:20:46
24,BrittJadesoe,Skab ro i det rodede og røre i det regelsatte  lærer/fysik/kemi/matematik/tysk/IT,Nykøbing F.,390,302,10788,0,@JenserikL @Kamillasloew @MThaastrup Du ved godt 2 børn i DK er døde af Covid19 - ikke? https://t.co/pCo2VLoBdD,[],2021-08-22 06:04:25
25,uffedreesen,Korrespondent ved TV2 Danmark med fokus på gode historier fra Øst- og Centraleuropa og med base i Odense Danmark,,834,919,11376,9,"Utroligt vigtig tråd fra en Harvard læge der ved hvad han taler om. Vaccineskepsis blandt minoriteter har en dyb rod i manglende viden, lav tilgængelighed &amp; mangel på identifikation med kampagner: Hvorfor er i så forhippede på at vaccinere os? Hvor var I for os før #COVID19 ? https://t.co/1QVYVkXQCv",[],2021-08-22 06:01:46
26,sur_mann,"🖇 Fri-rummets tankespind -ofte i forargelsens tegn 🇩🇰 #ærlig #debat om alt, men nok mest #dkpol. Smiler dagligt. -Også til folk jeg møder på gaden😁","Hovedstaden, Danmark",250,189,5378,0,"Mere manipulation fra #dkpol dem som burde passe på os pusher nu betinget godkendte vacciner ud til folket og bilder os ind at det er enden på en pandemi 🙄👈🏽
I har bidraget til medicinalindustriens forsøgs kartotek -intet andet! 'Flokimmunitet'🙄🤣

Forældre #overgreb
#covid19dk https://t.co/lyHQOsHlyP","['dkpol', 'overgreb', 'covid19dk']",2021-08-22 05:46:57
27,MbhLlen,Jeg er mig Har en mening om mangt og meget Blokerer ikke for sådan er et demokrati,Danmark,221,122,5901,4,"Elsker at man pointerer at den er taget ud af dk's program! Det betyder dog ikke at ingen får den i dk. Tværtimod!

I er SÅ afskyelige i jeres forfejlede retorik  @tv2nyhederne det er simpelthen så vildt så manipulerende i er!
I burde lukkes for misbrug af magt!
#dkpol #covid19dk https://t.co/unXcg3j5Mn",[],2021-08-22 05:31:58
28,mrultiva,"læge, intensiv, landmand, madmand",,541,120,2956,0,"@KlausJe11625098 @medicamentarii Vi burde ikke kunne håndtere 2000 intensivpatienter i Danmark, de hænder har vi ikke og vi får dem heller ikke. ITA kapacitet er en kompliceret størrelse men hvis 50% er Covid19 patienter får vi hurtigt et kapacitetsproblem pga manglende turnaround",[],2021-08-22 05:29:34
29,Riis81417347,"DK female freedom-fighter, critic of Islam & socialism/communism
We will free Denmark and restore it piece by piece!
A Dane - currently working abroad.
#Freedom",,341,340,10888,4,"Elsker at man pointerer at den er taget ud af dk's program! Det betyder dog ikke at ingen får den i dk. Tværtimod!

I er SÅ afskyelige i jeres forfejlede retorik  @tv2nyhederne det er simpelthen så vildt så manipulerende i er!
I burde lukkes for misbrug af magt!
#dkpol #covid19dk https://t.co/unXcg3j5Mn",[],2021-08-22 05:09:20
30,Mr____Freedom,"Activism, freedom and power to the people ✊🏽 #freeobserver #frihedskæmper #freespirit of the world ✌🏽️","Sjælland, Danmark",136,121,1223,4,"Elsker at man pointerer at den er taget ud af dk's program! Det betyder dog ikke at ingen får den i dk. Tværtimod!

I er SÅ afskyelige i jeres forfejlede retorik  @tv2nyhederne det er simpelthen så vildt så manipulerende i er!
I burde lukkes for misbrug af magt!
#dkpol #covid19dk https://t.co/unXcg3j5Mn",[],2021-08-22 05:07:35
31,sur_mann,"🖇 Fri-rummets tankespind -ofte i forargelsens tegn 🇩🇰 #ærlig #debat om alt, men nok mest #dkpol. Smiler dagligt. -Også til folk jeg møder på gaden😁","Hovedstaden, Danmark",250,189,5378,4,"Elsker at man pointerer at den er taget ud af dk's program! Det betyder dog ikke at ingen får den i dk. Tværtimod!

I er SÅ afskyelige i jeres forfejlede retorik  @tv2nyhederne det er simpelthen så vildt så manipulerende i er!
I burde lukkes for misbrug af magt!
#dkpol #covid19dk https://t.co/unXcg3j5Mn","['dkpol', 'covid19dk']",2021-08-22 05:03:00
32,lykkefisker,Nysgerrig 🕵️‍♀️,Denmark,1034,679,8417,0,"I Schweiz falder antallet af indlagte med Covid i weekenden. Hvordan er det nu med tallene i weekenden i DK? #covid19dk 
https://t.co/ZZJ2rUBsbk",['covid19dk'],2021-08-22 03:36:33
33,sadflowr,akun ini dipantau @justinbieber,"Jakarta Barat, DKI Jakarta",850,971,10624,0,@bali_covid19 ppp sygggg @needmoneynotuu,[],2021-08-22 02:24:26
34,LouisFunder,"US General Manager @DanskIndustri • Contact: (+1) 202 813 2276 lfk@di.dk or Skype: louisfunder • Washington, D.C & Brooklyn, New York City • @DKCleantechHub",,768,1099,2470,0,"Trump anbefaler, at man bliver COVID19-vaccineret, siger han fra scenen i Alabama her til aften. 

Den anbefaling er han kommet med flere gange over det sidste halve år. Sjældent refereret. #uspol https://t.co/OL0kfo84md",['uspol'],2021-08-22 02:05:40
35,Corona_SSYT,"Follow for each & every Corona Virus Update.
#CoronaVirus #Covid19
This Bot is created and controlled by @Sukhpreet_SSYT",,1,2698,381492,4,"Dagens #covid19dk tal d. 21/8. Der meldes om ét dødsfald i dag, og 1.024 nye tilfælde af covid-19, det er 12,8 ‰ af de godt 80.000 PCR-tests. Der er i dag 115 indlagte patienter, af disse er 30 nyindlagte. Kun 4842 fik 1. vax, og der er 13.457 tilfælde. IHAD: 💚🔴🔴💛 #cvdgdk https://t.co/sKvEoyMbHQ",['covid19dk'],2021-08-21 22:03:20
36,ThiasKronhjort,Tech is the thing!  🤓🦌 Dream Big 🚀 I also tweet in English! Ophavsmand til “ADHD PODCASTEN” 🎧🎤 Medlem af @adhdforeningen 💬,,914,984,33036,0,"Husk nu, at selvom du er fuldt ud vaccineret, så kan du stadig få corona!!! 

#COVID19 #DeltaVariant https://t.co/FZXA7dn9vL","['COVID19', 'DeltaVariant']",2021-08-21 21:49:15
37,MereteVonDOE,"BIO: 
I'm a curious Dane living in Denmark.
Following American politics and international relations, not to mention Danish news.
Disruptively progressive. 😈",Denmark,2243,2453,59622,0,"@KlausJe11625098 Godnat.
Held og lykke med dit natron imod Covid19. 😫",[],2021-08-21 21:35:52
38,goseetheworld_,,,267,21,2500,0,"Løsningen mod de ignorante vaccinefornægtere er vel bare at indføre ""Ingen Vaccine - Ingen Kontanthjælp"", så skal vi nok hurtigt få de sidste med #COVIDIOTS #COVID #VaccinesWork #dkpol #COVID19dk","['COVIDIOTS', 'COVID', 'VaccinesWork', 'dkpol', 'COVID19dk']",2021-08-21 21:21:34
39,goseetheworld_,,,267,21,2500,0,"@GobboOtto @stinuslindgreen Andelen af vaccinerede er størst hos den ældre del i Israel, hvorfor det kun vil være naturligt, at andelen af døde er størst hos vaccinerede. Sammenlign aldersgrupper mellem vaccinerede og ikke-vaccinerede, og så er overdødlighed LANGT højere hos ikke-vaccinerede. #COVID19dk",['COVID19dk'],2021-08-21 21:16:30
40,satyavatara,"OM! GOD ALONE EXISTS . GOD ALONE IS REALITY . || SSSV 20.10 || @satyavedism ★ #nonduality #enlightenment #magick #education 
★ 🧠🌈 ND • 🏳️‍🌈 NB • 🌱✊🏾",LINKTREE ➡️➡️➡️,192,8411,535,1,"OM! THE OMNIVERSAL CARE MISSION | SSSV 124

https://t.co/so5pqGgLAf 
⁣
#planetcare #education #internet #housing #food #cleanair #cleanwater #clothing #healthcare 

#climatecrisis #climateemergency #covid19 https://t.co/rRPap0OjPL","['planetcare', 'education', 'internet', 'housing', 'food']",2021-08-21 20:52:40
41,TaniaGroth,"Conservative Capitalist
There are ONLY 2 genders
Loathe Islam, Naziism, Socialism, Communism, Fascism and Feminism
Pro Free Speech
Climate realist","Copenhagen, Denmark",2552,2817,95070,10,"Over 55.000 indberetninger om bivirkninger.. Minus alle dem lægen ikke vil indberette 🤷🏽‍♂️

#dkpol #dkmedier #covid19dk https://t.co/iWLdKtKSc7","['dkpol', 'dkmedier', 'covid19dk']",2021-08-21 20:28:50
42,sannheten2021,"Sannheten trumfer alt.
Jeg pleide før i tiden å være en sånn av de forkastelige i EU, og den kvinnen Gud skapte først, før Eva.",,405,413,9291,10,"Over 55.000 indberetninger om bivirkninger.. Minus alle dem lægen ikke vil indberette 🤷🏽‍♂️

#dkpol #dkmedier #covid19dk https://t.co/iWLdKtKSc7","['dkpol', 'dkmedier', 'covid19dk']",2021-08-21 20:15:03
43,PaigeZanco,Married to my soulmate and love of my life. Mom of 3 sons,,4715,4104,70517,10,"Over 55.000 indberetninger om bivirkninger.. Minus alle dem lægen ikke vil indberette 🤷🏽‍♂️

#dkpol #dkmedier #covid19dk https://t.co/iWLdKtKSc7","['dkpol', 'dkmedier', 'covid19dk']",2021-08-21 19:51:25
44,UlrikNyman,"Associate Prof. @CompSciAAU. Formal Methods, Embedded Systems, Scheduling, Open Source, Autism
@UlrikNymanDK for danish tweets
Research group: @DEIS_aau_dk","Aalborg, Denmark",2871,1064,7938,4,"Dagens #covid19dk tal d. 21/8. Der meldes om ét dødsfald i dag, og 1.024 nye tilfælde af covid-19, det er 12,8 ‰ af de godt 80.000 PCR-tests. Der er i dag 115 indlagte patienter, af disse er 30 nyindlagte. Kun 4842 fik 1. vax, og der er 13.457 tilfælde. IHAD: 💚🔴🔴💛 #cvdgdk https://t.co/sKvEoyMbHQ",['covid19dk'],2021-08-21 19:37:10
45,KlausJe11625098,Jesus Christ først. Forkynder evangeliet uden filter. Klar til alle diskussioner.Tåler kritik og giver tilbage.❤️ https://t.co/CIj237oaii husk RETWEET RETWEET,"Syddanmark, Danmark",486,121,1869,8,"Hvad med denne overskrift, @DRNyheder?

#dkpol #Covid19dk https://t.co/p7xrYzM2ce","['dkpol', 'Covid19dk']",2021-08-21 19:32:37
46,MereteAndersen9,,,38,5,56,13,"Savner 24syv. Til bare at sige tingene som de er. Statsministeren indrømmer i dag, at hun vidste, der ikke ville komme lyntest på plejehjem, selvom hun gav udtryk for, at de var på vej. Men ingen i #dkmedier tør kalde det hvad det er. Bevidst vildledning. #dkpol #covid19dk",[],2021-08-21 19:13:39
47,LarsAnd22738296,En af verdens største og dyreste offentlige sektorer med et tilsvarende skattetryk og en middelmådig service trænger gevaldigt til et eftersyn.,,44,118,4318,0,"@politiken Det er ikke værre eller bedre end da Mette F udtalte at det var hendes ansvar om folk blev syge og døde af Covid19. 

Spørg de ældre på plejehjemmene - nå nej - deres pårørende - om hendes udsagn holdt vand…",[],2021-08-21 19:08:49
48,MonikaaRubin,🇩🇰+🇵🇱🇮🇷 🩺Læge✍🏼Debattør🧬Ph.d.stud #FPDR Synes #sundpol #dkpol er vigtigt så find mig i @SundFornuft_ samt Det Politiske Mødested SoMe for @Cochrane_ACE,Cph,922,980,3174,0,"@perssonl2 @PeterRigmover @stinuslindgreen Hvis vi ellers kan holde en god tone i debatten vil jeg gerne dele ud af viden om hvad vaccinen indeholder med jer. @FOAMmedic har lavet en glimrende video med forklaring af mRNA teknikken som bruges i Pfizer og Moderna
https://t.co/nwHNuBMels
Selv tak 🤗
#coronadk #covid19dk","['coronadk', 'covid19dk']",2021-08-21 19:08:48
49,JohnnyHeinlein,"Get on https://t.co/ItATGfmdjA
https://t.co/cZ8gMEfmkU","Dragør, Danmark",1052,245,8020,10,"Over 55.000 indberetninger om bivirkninger.. Minus alle dem lægen ikke vil indberette 🤷🏽‍♂️

#dkpol #dkmedier #covid19dk https://t.co/iWLdKtKSc7","['dkpol', 'dkmedier', 'covid19dk']",2021-08-21 18:50:44
50,annelene,"Head of Communications @patientsikker. Journalist. I tweet about #patientsikkerhed #sundpol #QiComms and other stuff. (She/Her)
// ahl@patientsikkerhed.dk","Copenhagen, Denmark",820,369,898,9,"Utroligt vigtig tråd fra en Harvard læge der ved hvad han taler om. Vaccineskepsis blandt minoriteter har en dyb rod i manglende viden, lav tilgængelighed &amp; mangel på identifikation med kampagner: Hvorfor er i så forhippede på at vaccinere os? Hvor var I for os før #COVID19 ? https://t.co/1QVYVkXQCv",[],2021-08-21 18:46:25
51,JohnnyHeinlein,"Get on https://t.co/ItATGfmdjA
https://t.co/cZ8gMEfmkU","Dragør, Danmark",1052,245,8020,8,"Hvad med denne overskrift, @DRNyheder?

#dkpol #Covid19dk https://t.co/p7xrYzM2ce","['dkpol', 'Covid19dk']",2021-08-21 18:44:06
52,OlesenTilde,"Går med liv og sjæl lige dele op i Akutmedicin/Præhospitalsbehandling, evidensbaseret videnskab og hvid Bourgogne der kan matche min Steak Bearnaise🚀","Boston, MA",73,23,56,0,"@TokeBoisen To be fair, de fleste dør jo af andet fx hjertestop på baggrund af respirationssvigt. At respirationssvigtet så er kommet af COVID19 pneumoni gør det ikke til direkte dødsårsag i retsmedicinsk term. Dog mistænker jeg de fleste der fremfører disse argumenter ikke forstår retsmedic",[],2021-08-21 18:43:51
53,ErikKohl,"(Live)Muziek. Festivals (Lowlands, LeGuessWho) Sociale media. Fotografie. Ambtenaar.",netherlands,430,312,11348,0,@Ronald73886034 @manonwickie @JonaWalk Over de deltavariant: https://t.co/F7WoQDLyGu,[],2021-08-21 18:39:06
54,AugustLund0,"Present: Climate Change Economist, Advisor and Principal Investor",,334,1126,5596,0,"@retep1709 @MagnusBarsoe forkert Peter...læs de indlæg jeg har lavet. Men ok, men må ikke kalde folk idioter, men helt ok at luftforurening dræber flere end covid19....hvert eneste år? idioter er reelt et mildt ord i den optik synes du ikke?",[],2021-08-21 18:24:25
55,ChristianFrydS,"''You smell that? DO YOU SMELL THAT!?... Coffee, son. Nothing else in the world smells like that. I love the smell of coffee in the morning''","Aarhus, Danmark",272,54,1625,0,"@termansen @JesperSimoni @JohnsenEmil CV tror stadig at 2019 var sidste år. Danm you COVID19, du har stjålet et år fra os! 👊",[],2021-08-21 18:02:41
56,rikrikriksen,"Bare en gennemsnitsdansker og selvstændig erhvervsdrivende, der lige pt hader corona og ... Nope, that’s it ...","Aarhus, Denmark",656,305,2376,0,"Er stress og angst en anerkendt corona-senfølge? Altså den slags, hvor man ikke fysisk har været ramt af corona? For det bør det være. Jeg oplever flere og flere, mig selv inklusiv, som er ramt, også på et niveau, hvor det er decideret invaliderende #COVID19dk #stress #angst","['COVID19dk', 'stress', 'angst']",2021-08-21 18:01:52
57,StenderupMaria,Farmaceut og mor,,54,43,468,0,"@stinuslindgreen Det kan du vel reelt ikke sige noget om, hvis vaccinerede ikke bliver testet. Vi har pt 15 personer indlagt på intensiv med en positiv Covid19 test. Hvor mange af disse er færdigvaccinerede; er der nogen tal på dette? Det burde være til at undersøge, om det er 100%, 50% eller 25%",[],2021-08-21 17:57:03
58,BANGBBJ,Debate about politics. Support Trump. Pro Brexit. Anti EU & Political Correctness. Believe in free speech. Socialism are one of mankind’s biggest betrayal🇩🇰,Rungsted Kyst. Denmark ,1660,876,47815,10,"Over 55.000 indberetninger om bivirkninger.. Minus alle dem lægen ikke vil indberette 🤷🏽‍♂️

#dkpol #dkmedier #covid19dk https://t.co/iWLdKtKSc7","['dkpol', 'dkmedier', 'covid19dk']",2021-08-21 17:54:18
59,eat1080,,S.Waztn,1245,59,1649,0,"Afghanistan Talibans Special Forces 🪖😳🧐
.

.
#Talibani #Taliban #Afghanistan #Panjshir #Kabul #AmrullahSaleh #Amrullah #Afghanishtan #Talibans #ARMY #sydneyprotest #lockdown #COVID19 #Afghanishtan #Talibani #India #PANJSHIR #ARMY #US #USA #Biden #BidenFailure #Afganisthan https://t.co/n7rycTb6OD","['Talibani', 'Taliban', 'Afghanistan', 'Panjshir', 'Kabul', 'AmrullahSaleh', 'Amrullah', 'Afghanishtan', 'Talibans', 'ARMY', 'sydneyprotest', 'lockdown', 'COVID19', 'Afghanishtan', 'Talibani', 'India', 'PANJSHIR', 'ARMY', 'US', 'USA', 'Biden', 'BidenFailure', 'Afganisthan']",2021-08-21 17:45:11
60,NinamariaL,"Thoughtful, justice-seeking, rebellious, introvert human. Loving the best I can. Believing that we carry the answer deep inside. Just listen & you can hear it.",Danmark,231,82,783,0,"@stinuslindgreen 4/Gælder de samme retningslinjer for covid19-testning i Region Syddanmark som i Region Sjælland? Altså at uvaccinerede, symptomfrie patienter ALTID testes? Og at vaccinerede patienter IKKE testes? Det er indlysende, at det giver et forkert billede på, hvem der er indlagt med c19.",[],2021-08-21 17:40:31
61,slinderstrom,"Ornitolog, socialformidler, interesseret i natur, miljø, sociale forhold, har arbejdet med de mest marginaliserede og er opvokset på Vesterbro","Solrød, Sjælland",1039,810,12642,9,"Utroligt vigtig tråd fra en Harvard læge der ved hvad han taler om. Vaccineskepsis blandt minoriteter har en dyb rod i manglende viden, lav tilgængelighed &amp; mangel på identifikation med kampagner: Hvorfor er i så forhippede på at vaccinere os? Hvor var I for os før #COVID19 ? https://t.co/1QVYVkXQCv",[],2021-08-21 17:30:59
62,Tulkasdk,"Software developer, videogame fan, Commodore 64 geek. Often tweets naked. TimDK on GAB/Parler.",Denmark,290,541,39791,8,"Hvad med denne overskrift, @DRNyheder?

#dkpol #Covid19dk https://t.co/p7xrYzM2ce","['dkpol', 'Covid19dk']",2021-08-21 17:30:19
63,LoneWieberg,Glad skør og levende,,446,264,9135,8,"Hvad med denne overskrift, @DRNyheder?

#dkpol #Covid19dk https://t.co/p7xrYzM2ce","['dkpol', 'Covid19dk']",2021-08-21 17:26:03
64,NinamariaL,"Thoughtful, justice-seeking, rebellious, introvert human. Loving the best I can. Believing that we carry the answer deep inside. Just listen & you can hear it.",Danmark,231,82,783,0,"@stinuslindgreen 1/Det er sjovt med de tal. I artiklen fremgår det, at der er 12 indlagte med positiv covid19test. En af dem på intensiv. Men er de indlagt, fordi de blev syge af covid19? Eller er de indlagt pga. noget andet, testes positive og indgår herefter i statistikken 'indlagt med c19'?",[],2021-08-21 17:20:32
65,UlrikNymanDK,"Lektor i Datalogi på Aalborg Universitet (@CompSciAAU). Tweeter på dansk på denne konto.
English tweets: @UlrikNyman
#dkpol","Aalborg, Nordjylland",1122,508,10309,4,"Dagens #covid19dk tal d. 21/8. Der meldes om ét dødsfald i dag, og 1.024 nye tilfælde af covid-19, det er 12,8 ‰ af de godt 80.000 PCR-tests. Der er i dag 115 indlagte patienter, af disse er 30 nyindlagte. Kun 4842 fik 1. vax, og der er 13.457 tilfælde. IHAD: 💚🔴🔴💛 #cvdgdk https://t.co/sKvEoyMbHQ",['covid19dk'],2021-08-21 16:09:25
66,Susanne49575147,sølvpapirs hat,,31,35,231,10,"Over 55.000 indberetninger om bivirkninger.. Minus alle dem lægen ikke vil indberette 🤷🏽‍♂️

#dkpol #dkmedier #covid19dk https://t.co/iWLdKtKSc7","['dkpol', 'dkmedier', 'covid19dk']",2021-08-21 15:50:36
